x,y,label
-0.770765,1.926381,811
-2.334448,-3.205560,663
-1.758280,2.577128,721
0.510625,0.726947,539
-3.734030,1.842440,413
-1.164837,1.376139,388
1.831911,-0.880367,197
1.795459,-1.655113,43
-4.502876,1.305941,267
-1.052858,-3.026150,391
1.003433,1.617592,536
-0.399542,-0.467188,298
-2.687937,-1.323754,307
-2.020576,-2.374603,704
0.268857,-2.136405,951
2.621858,1.410590,37
-5.274880,1.037361,110
-2.622827,-1.458922,309
2.009940,-2.869895,810
3.473948,2.196031,784
3.538231,-2.322714,614
0.867359,2.319964,636
-1.205420,-2.778421,184
2.276244,-2.541319,467
1.463367,3.131916,766
-1.140606,0.084014,449
-5.205693,0.928230,211
-1.443056,1.295089,780
-2.439068,2.144297,453
-2.755076,1.670954,286
-3.703870,0.012816,939
-3.371686,-2.126301,873
0.148623,-1.067077,690
2.166479,3.353458,108
2.942880,-4.159855,102
1.466565,-0.285759,231
-1.033481,2.314616,528
0.434013,0.633275,375
1.255346,0.252864,100
-1.147245,-0.897047,305
-3.551540,1.551406,557
1.096594,0.253867,396
-2.076843,-3.011110,115
2.911071,0.646868,950
-1.581684,-1.163509,86
-3.861291,-1.413498,89
-5.174437,0.541287,21
1.459404,-0.795557,260
2.275357,0.185849,67
-0.252166,-2.011729,906
2.804054,-1.990414,763
-1.943189,-2.015153,830
-1.836336,0.029457,455
0.029921,1.194217,773
-3.688398,1.947372,353
1.185987,-3.306022,113
-4.044665,1.416316,342
-0.436013,-3.351031,540
3.525136,0.978126,414
2.595573,-4.361376,936
-2.321529,-0.535376,270
-4.308925,0.302226,485
-0.070356,-1.437884,928
0.900924,-0.467168,783
-2.511590,0.747694,530
2.653447,-0.517937,560
-1.635718,-1.536465,634
2.597556,2.729481,786
-1.967374,-1.796988,281
-1.654120,-0.629500,114
2.409782,0.204254,736
1.112611,2.963199,560
3.614991,-3.181351,210
2.425719,-1.004406,614
0.657746,-1.052116,98
-0.320919,2.259925,847
-1.155153,1.689403,87
-1.055369,-0.789838,695
-4.405652,1.290261,396
-0.179350,-2.398413,382
-0.006656,2.173904,330
-0.634920,-3.936826,668
-0.936130,0.907317,799
-3.242495,0.956461,738
-1.555300,-1.180022,344
0.560633,-0.932850,629
0.845070,-0.081016,733
-3.243934,-2.544100,954
0.705139,-3.424289,295
-0.404107,-0.628806,731
1.500443,3.074380,383
1.279599,2.802867,860
-0.461495,1.186987,562
-2.615404,-0.368674,718
-4.855192,1.209162,329
-4.835217,0.694193,597
1.871787,0.832805,878
-0.081257,2.171723,233
-1.313486,1.711008,461
-5.412979,0.456904,691
2.391690,0.103255,171
-2.140510,2.414926,466
0.958240,1.334002,993
1.465561,-1.718290,417
-0.665552,0.470065,928
-4.437145,0.208262,870
-1.147340,-2.240173,386
-0.110702,0.053589,645
-3.204621,0.164391,400
-5.581979,0.294106,946
2.832781,-1.220238,636
-4.076708,-0.754829,641
-0.307555,1.158286,892
-0.519033,-3.072416,438
0.850549,0.261111,439
-3.000271,-0.771852,354
1.676232,-0.125043,702
-5.419888,1.365834,343
-1.555191,-3.909760,54
3.063337,-1.532011,499
-2.741223,-1.657624,548
1.967909,3.219102,303
1.001235,-0.674609,324
-1.879649,2.613176,572
-3.817052,-1.790182,603
-5.192039,0.081867,44
