x,y,label
6.918757,3.861337,0
4.963340,5.211368,0
5.982739,4.816806,0
0.751435,7.849128,0
2.016728,1.096892,0
5.169244,2.825632,0
2.398396,4.683300,0
5.633592,4.040487,0
7.760504,5.699671,0
-0.030130,7.159679,0
0.665472,4.968733,0
5.746017,3.781024,0
8.124097,7.294385,0
-0.580563,5.391404,0
1.814510,7.478821,0
2.657492,0.634716,0
3.472763,7.031825,0
3.814338,8.037878,0
2.857812,5.370925,0
2.577103,6.728230,0
-1.687603,7.625996,0
6.539930,4.770843,0
-0.119641,6.700953,0
4.900857,8.750226,0
4.584021,3.069942,0
4.750383,7.098205,0
5.119846,2.539775,0
3.358021,0.862649,0
4.545290,2.384939,0
-1.121609,7.558728,0
5.833807,4.588318,0
7.586738,5.523589,0
-1.853286,6.781753,0
4.951219,5.835794,0
7.809174,5.971696,0
-0.246232,3.324470,0
-0.796598,2.251688,0
5.875091,6.076530,0
0.365546,3.383284,0
4.086484,-0.241045,0
4.953205,5.096735,0
6.709511,6.056622,0
1.051960,4.180080,0
5.113286,3.329044,0
3.715194,0.759089,0
5.714376,2.925040,0
4.977489,3.779315,0
4.280335,3.533415,0
6.113513,4.385935,0
4.622685,5.643971,0
4.513134,6.013044,0
0.362385,6.922289,0
7.636408,4.626917,0
7.124265,5.621580,0
4.388404,7.254432,0
6.254640,4.630004,0
5.120452,8.386887,0
5.018260,0.014772,0
4.454016,5.588526,0
3.741703,2.284219,0
4.014567,-0.318471,0
5.664347,0.563085,0
0.521606,3.479539,0
7.521600,4.426958,0
0.527326,7.565723,0
5.917076,5.689548,0
3.534694,1.314344,0
1.519811,0.786461,0
-1.988910,4.915751,0
2.698445,3.842715,0
5.610379,0.643399,0
7.351938,5.604670,0
2.661493,3.278706,0
4.897577,3.018230,0
7.556050,4.725483,0
-0.590417,6.903279,0
7.817409,7.159466,0
5.966175,6.641584,0
4.273952,6.702706,0
1.006053,8.131141,0
3.495504,0.685147,0
8.027017,3.534000,0
1.364372,6.000456,0
1.399352,6.954173,0
7.762738,5.658908,0
5.544430,4.170815,0
5.878578,3.004190,0
-0.406579,7.138876,0
0.190989,8.635936,0
-0.525719,6.075648,0
3.781604,2.647143,0
2.903389,0.807471,0
3.775783,6.185874,0
7.011236,5.317929,0
0.775124,4.873749,0
4.019281,2.272796,0
7.446034,5.438133,0
4.027385,7.481062,0
3.022843,1.120591,0
7.500641,4.734087,0
3.339292,0.596829,0
4.318308,2.793853,0
2.021418,0.375582,0
3.389696,6.631964,0
0.470266,7.089674,0
8.095751,5.362906,0
7.090541,5.347208,0
7.128676,5.494836,0
7.596543,3.458194,0
5.716928,3.393203,0
1.488555,7.921608,0
6.623772,5.407545,0
-0.224836,3.174573,0
0.559302,3.532802,0
4.363867,6.018333,0
6.191398,3.669246,0
