x,y,label
12.136661,-20.894544,0
1.637241,-10.518704,0
-18.321655,-6.062773,0
-11.004457,0.286382,0
-20.360903,-6.479840,0
15.507605,-15.895392,0
23.634576,-8.269236,0
-10.450931,3.681444,0
14.721979,-13.023548,0
4.871682,-18.290483,0
13.149000,-13.751813,0
22.841757,-6.270150,0
-5.663550,-4.359254,0
-2.219359,-12.691545,0
18.749552,-0.129422,0
-2.231840,-5.106106,0
1.919485,9.249275,0
-9.083148,-10.439799,0
-7.613337,-6.705785,0
11.898291,-15.658798,0
-1.369979,10.914786,0
-12.728674,10.771668,0
-2.104577,-19.097411,0
4.687170,-13.194943,0
-23.463853,-0.088353,0
10.571492,-13.021897,0
5.010302,-21.732488,0
2.959276,9.470175,0
16.283889,3.688115,0
23.742222,-6.816861,0
-9.915702,13.102333,0
4.045634,-2.552884,0
-10.053240,-9.806416,0
-1.992815,-6.912249,0
-3.718010,-3.833418,0
-18.605206,2.657272,0
19.168776,-11.204300,0
14.904645,-16.470236,0
7.989501,-2.719375,0
18.506188,-1.042116,0
-10.657374,8.505291,0
15.370905,-15.987164,0
-4.206828,-0.793259,0
-3.645512,-5.670147,0
21.392141,-4.165162,0
-16.457217,-2.525127,0
-7.026083,-7.675564,0
-1.170901,15.904005,0
-5.586923,-0.407494,0
-7.068281,18.732868,0
15.290231,4.730207,0
-1.050515,6.889192,0
19.679755,-9.205580,0
18.687064,5.383762,0
-19.325662,-1.470690,0
-5.879458,-0.285462,0
-0.541176,6.026090,0
-4.250417,-5.278344,0
-4.458614,12.704734,0
23.331533,-6.005211,0
-1.592122,1.224761,0
22.110414,-6.729532,0
-23.662986,7.320966,0
5.019670,-2.340478,0
5.342564,-7.058188,0
-5.125745,4.834789,0
-6.369470,-7.622820,0
-5.205953,-1.617844,0
-5.657646,13.215597,0
-1.928359,19.404121,0
2.393155,0.942139,0
-6.300137,0.446552,0
-10.013510,-8.510103,0
-0.895165,-7.611014,0
-24.874746,1.702921,0
21.916301,-10.004851,0
-4.573493,-3.576652,0
0.653257,-6.983672,0
-10.955967,-4.483007,0
-6.459633,-13.995910,0
4.199086,-17.353425,0
22.625461,-0.677627,0
13.026069,7.712365,0
-5.180141,12.194398,0
21.253796,-2.893289,0
16.533786,2.113695,0
18.869941,-11.090239,0
-14.452074,11.591151,0
9.997445,-19.451960,0
16.715190,-17.812855,0
-6.838437,11.142125,0
-8.255464,-5.946504,0
-11.915324,7.889601,0
-13.298985,9.954870,0
18.789441,-11.096721,0
-7.993393,0.014194,0
24.683635,-5.748292,0
4.482855,-1.305843,0
5.831782,-1.636578,0
15.065435,-19.211332,0
3.209764,-19.022656,0
-10.672657,7.924271,0
4.223396,-3.440327,0
-10.314242,-5.752258,0
2.760700,-4.033818,0
24.792579,-9.051285,0
23.647279,-8.183926,0
11.703706,-2.537777,0
5.410485,-1.210635,0
22.360534,-3.245230,0
14.281822,1.914219,0
0.292288,19.000716,0
6.402863,17.915389,0
1.845784,6.173046,0
12.238369,-18.035179,0
18.409069,-17.437324,0
16.293714,-18.832222,0
-6.908042,1.185067,0
-5.491346,2.911305,0
13.221360,8.540476,0
-7.408366,-6.890173,0
19.648741,-11.634585,0
3.583880,-19.388558,0
-22.389681,-4.245278,0
24.020106,-6.725348,0
18.005622,-3.605608,0
3.830208,17.611444,0
22.121397,-3.180289,0
9.920647,3.693263,0
18.877167,5.262641,0
-16.110694,-4.315426,0
22.062831,1.721276,0
-5.798322,4.381109,0
17.570989,-11.361081,0
24.861684,-8.982819,0
6.085659,-21.104937,0
-17.371553,-3.570652,0
-9.319580,-9.975288,0
0.399546,6.565034,0
12.918074,-2.008017,0
-1.650007,17.087141,0
11.570904,-2.331635,0
8.250312,-8.493647,0
-6.998637,-6.876772,0
5.513447,-2.559913,0
0.004162,-3.307665,0
1.737081,-4.249864,0
3.048877,-4.084020,0
11.086521,-12.974221,0
4.410853,-17.601382,0
6.320933,-12.497734,0
