x,y,label
-0.857193,0.642063,838
-0.851313,1.088002,514
0.905492,-1.443965,392
1.589442,0.972499,156
4.318283,1.970332,173
0.295986,-0.900839,684
0.738433,1.676142,362
1.802359,4.613198,696
-0.333345,3.299983,35
9.757028,-8.234407,164
0.397040,4.876277,838
-0.439530,-0.020157,759
1.138944,0.419470,148
5.126745,-0.571944,762
-1.022704,4.502003,822
0.275545,3.775427,230
2.201258,-1.589851,652
4.563808,-1.257108,16
0.573356,2.142753,658
0.584663,5.113955,335
2.275835,2.325766,54
1.246357,3.692962,360
5.126146,-10.215934,923
3.781570,1.292708,379
2.213600,1.829609,532
9.620742,-7.876840,493
1.103692,1.132676,381
4.276595,1.423934,150
2.520927,3.354602,143
1.349239,4.605634,853
4.232354,3.072485,611
1.019441,2.969483,516
3.178157,2.661099,910
0.883653,0.812083,496
1.537040,2.994130,664
0.934513,-0.573651,291
4.421203,1.155946,109
1.544169,0.393196,585
1.048559,-0.987501,59
4.404618,0.910443,575
2.756204,2.828790,291
3.510621,0.417430,729
3.427989,1.408214,919
-0.035029,0.027473,185
2.078648,-1.061034,770
-0.686817,3.620223,268
10.400742,-9.021930,23
-0.859485,3.176136,951
-0.892175,-1.492668,594
4.134179,-0.189274,740
1.758209,0.065885,67
-2.104427,3.447493,673
3.101551,-0.352670,70
2.569031,1.762921,277
0.705052,2.326892,455
1.606573,4.085532,319
2.475721,3.648525,306
4.142144,1.919945,683
4.182953,1.545501,391
-1.530915,2.674900,373
0.471644,-0.845250,293
9.850280,-8.430366,181
3.924975,1.649309,341
3.004302,2.407470,766
4.807016,0.547943,170
0.451279,0.974549,291
0.217687,1.369283,497
1.390707,2.114369,869
1.952153,3.927417,372
0.100688,3.785291,372
1.839752,2.164492,204
0.176487,3.188703,12
1.375896,-1.481502,871
3.311302,1.782141,550
-0.188423,2.976262,265
4.222882,3.609281,823
1.707286,-0.913225,5
5.618976,-9.991875,878
0.539948,4.378592,227
1.658808,4.450433,438
2.903100,-1.225233,920
-0.137683,3.313682,293
0.592466,2.447584,193
10.344168,-8.769867,82
4.970234,0.009320,816
1.968085,4.081936,547
0.240306,2.229346,205
0.165011,2.660837,493
9.831288,-8.337357,618
