x,y,label
1.183689,0.635160,946
2.974108,0.231933,262
-5.333588,-1.564647,132
0.269163,0.813121,30
-2.611571,-4.264539,94
0.029986,0.122087,759
1.753034,-2.467881,106
-1.446535,-4.021849,814
-2.417652,3.827650,633
1.236511,-1.255614,859
1.385256,-4.298348,261
0.630498,-4.176749,20
-0.357645,-4.203238,372
0.217077,0.474539,815
-2.737956,-3.608000,487
-2.894077,1.986328,586
-2.509514,-0.110540,832
-3.643448,-1.472647,977
-2.778306,-1.973441,772
-2.490048,1.409515,49
-5.099834,-1.122210,298
-0.371033,1.547472,193
1.733053,-0.976489,945
-2.782534,-0.887226,181
0.336923,-4.012486,725
2.038630,-1.282528,79
1.955354,-1.519550,10
-2.925094,-2.871519,662
3.720160,-2.830463,837
2.412705,-0.120540,41
2.726070,1.017608,840
-2.173905,0.840218,456
-1.713809,-3.768406,489
-2.349038,-0.647108,55
2.399730,0.425652,640
-1.225455,1.297906,35
4.194140,-1.804525,522
1.364777,-2.459130,222
1.016578,-3.133072,481
-4.099232,-2.788167,590
-1.017734,-1.672658,325
-1.168845,1.615876,821
0.870279,2.747129,785
1.220861,-3.058230,216
1.074248,-3.789766,686
-1.973407,-4.348950,738
3.398804,2.271873,65
-2.755378,-1.056778,69
2.912401,-2.156263,717
1.173055,2.236376,637
4.300325,1.742322,657
3.203076,0.123179,531
-3.454803,-2.143088,107
0.950339,1.845096,864
-2.863366,2.420643,558
4.128887,-1.809132,617
3.291573,1.957166,166
-3.052151,1.352783,621
-0.916651,-2.296322,79
-2.111230,-1.286685,440
3.372047,-1.827626,679
-0.964609,-2.269071,231
-0.891407,3.565602,811
-0.550416,-2.270540,504
1.369309,-0.840349,331
-2.031732,-0.440678,196
2.631104,-1.062991,727
5.239507,-2.459090,898
2.276545,-0.298460,859
2.583002,1.682318,69
-1.550487,1.363928,641
2.298753,0.564706,5
2.863268,-1.671494,382
3.287758,-1.267198,99
-3.083042,-0.167464,49
-0.784060,-3.690399,636
-2.808269,0.708577,868
-2.772478,3.338516,288
0.242340,-0.324903,405
0.593521,-0.222797,15
1.948278,-1.128426,597
0.724362,-1.392639,146
-2.047883,-0.679378,479
0.490991,-3.412945,814
4.335883,-1.820502,541
-2.775910,1.878930,105
3.122090,-3.504725,341
2.521427,-0.168413,769
0.407103,-4.679669,46
4.930707,-1.594547,205
-3.842887,1.543365,313
0.964037,2.182003,960
-1.708692,2.667579,234
-2.297576,1.276954,253
-5.197749,-2.489637,747
-2.562824,1.202503,964
3.631942,-2.678204,204
-0.119863,2.511256,113
-1.591378,2.030644,566
-1.953435,-1.002202,302
1.563030,1.765558,985
-0.024842,-4.095552,177
-3.150045,-1.119851,104
-1.664665,0.035526,290
1.117236,2.159878,639
1.747668,-0.414387,596
0.777065,-1.030228,244
3.502422,-2.134671,427
-0.413763,-0.010940,931
-0.820681,0.492904,836
-2.770486,2.062224,514
-4.202924,-3.422269,899
2.542555,1.485875,464
1.501095,2.082534,719
-3.121543,-0.667901,419
-2.287694,0.491116,704
-1.496227,-3.785756,276
1.376892,2.263308,900
0.732207,1.669247,191
-3.728356,0.069345,81
-2.223486,-0.418983,568
0.706109,-3.803480,60
-2.656934,-3.915183,327
0.112957,-3.644441,939
-1.413423,1.927495,36
0.192112,-4.287406,927
2.929026,2.241878,65
1.884130,-0.278745,316
-1.901907,0.116919,478
-3.417481,0.101139,741
-3.202394,-1.665063,303
0.728792,-2.041717,451
-1.499587,0.735908,777
-2.221206,1.711444,965
-3.805005,-1.537150,941
0.695706,2.194142,999
2.825086,0.246040,163
0.813795,1.013027,640
-2.850872,1.029346,296
-1.419773,-0.735866,478
-0.133713,-0.438489,989
-0.138280,0.700006,2
-0.695167,-2.016314,328
-1.480748,-0.754253,340
-1.808396,-2.780977,497
4.469028,-1.605687,631
3.692702,-1.689085,673
0.986850,1.967417,777
-2.470094,-1.326863,302
0.816840,1.166531,527
1.783175,-1.082218,992
-3.829716,-2.943303,61
1.132549,0.926656,977
3.499901,0.682711,368
1.671302,1.310878,203
2.552068,-0.763473,260
-0.256138,0.373646,418
2.313293,0.457210,326
3.214616,2.266769,538
3.041713,0.211638,31
-1.820561,-4.338004,83
0.950924,-1.463034,212
-0.159187,-2.962591,856
-3.125336,-2.838384,899
-1.227246,1.123022,125
2.218741,-1.153343,241
-1.952276,0.774857,303
2.046420,0.605316,672
2.683865,2.017449,211
-2.539880,-2.249527,533
2.015296,-2.626048,222
-3.562736,-0.537751,59
0.834301,0.581087,352
-1.353292,-1.864146,350
0.586206,-1.813930,829
2.606139,-0.586118,753
-1.458287,0.931189,322
0.811606,0.505193,551
0.857178,2.397169,33
-2.671206,1.482582,48
-0.871521,-3.690844,576
-1.921597,-4.860767,499
-3.255836,-3.180252,409
1.396153,-4.235466,802
-2.370477,2.805409,967
-0.950994,-5.041458,614
4.022498,0.966823,675
-4.316577,-0.137866,342
-2.182348,1.478948,965
-1.593770,-2.090442,334
-2.054648,-0.260615,123
3.598815,-1.557148,647
-1.235552,-3.849648,837
-0.183976,-2.637798,544
-1.915209,-4.360530,831
-1.206650,0.145758,483
-2.499658,-2.101547,447
0.194000,0.525663,487
0.024211,-1.439316,667
2.090213,-2.154210,216
-1.733267,-4.728969,901
4.645871,-1.453277,336
-1.965309,0.791990,32
-2.462478,-0.332809,862
4.804573,1.941313,507
-2.614937,0.863658,764
-0.452804,-4.394605,154
4.602660,-2.540110,153
-2.536034,-0.965256,866
4.650595,-1.983756,218
4.295515,1.941687,405
-2.940394,-2.391909,575
-1.262550,-0.279230,786
-0.980762,-3.130213,744
-1.196802,-2.762723,267
-3.358769,-2.422398,641
0.000705,0.563409,196
0.145262,1.604352,403
-0.822110,-3.569091,810
3.034038,1.805802,628
-2.268593,-3.865797,223
1.599667,-3.235609,189
0.849812,2.224796,170
-3.616971,-2.168836,298
-4.692283,-2.696611,37
-1.333497,0.319330,295
-2.320122,-3.969564,556
-0.691916,2.639351,514
0.702316,-2.841490,154
-2.235181,-1.544284,692
1.550727,-3.766420,601
-1.908062,2.094912,491
0.555970,-0.651539,537
0.737146,-1.790951,164
-0.541656,-3.704222,542
-2.135395,-2.030030,277
-4.635913,-1.406882,644
1.755652,0.706694,119
-1.044818,-4.236002,685
0.327676,2.334788,290
1.116894,-0.158547,206
-0.166932,3.367626,598
0.456819,-0.867227,960
2.670696,-2.772660,127
-0.322988,3.611816,769
-4.227125,-2.024063,950
4.834846,1.719501,732
-1.484422,1.769813,135
-4.043005,-3.157988,42
-0.328468,-3.675083,763
-4.494682,-0.804291,795
-0.764158,0.082617,151
0.317475,2.487417,843
-0.836822,0.563243,362
2.672071,1.470190,145
-1.089993,3.845788,428
-0.354151,2.722786,649
-0.270309,-3.610126,973
-1.227743,0.006760,33
-1.046962,1.140152,136
-1.224457,-1.732551,90
3.868739,-2.404067,273
0.830689,-1.884250,216
-0.903796,3.998502,29
-0.489723,1.391841,295
0.989973,0.470279,443
1.275710,2.577574,718
-0.156397,-3.600449,794
-2.885221,-0.596952,477
-2.524845,-0.632126,417
-2.163505,-0.731937,512
3.369058,-1.839878,550
-2.318618,-3.941161,278
0.319149,-0.114538,325
-2.224211,0.630587,321
1.726003,-1.560133,317
-2.412639,1.118184,304
2.945357,-2.057024,57
-0.574657,-0.883464,147
0.349618,-2.042555,207
-0.088893,0.762898,742
1.138236,-2.846181,240
-1.276459,-2.508604,262
-0.805826,0.096594,571
-2.255290,4.280974,387
1.154048,-1.668860,790
1.631729,0.219471,781
-3.054569,1.306704,239
-3.241462,-0.724323,640
-4.961018,-2.120147,958
0.030606,-3.986815,306
1.348733,0.896829,962
-4.137248,0.334164,639
-2.052182,2.167977,586
-1.969492,2.191043,134
0.761797,-3.954095,919
-2.940067,-0.845185,937
-3.166681,1.429038,966
-2.327942,-0.719999,810
-4.100820,0.108020,826
-1.668060,1.939662,713
-4.371158,0.283956,999
-0.695223,-2.083716,291
-2.236351,-2.400334,303
3.718519,-1.830047,107
3.200080,-2.778360,726
-2.516958,-1.065073,134
-0.093888,-3.823821,154
-3.515740,0.350452,104
-1.814955,-3.614845,695
-3.767627,1.165518,543
1.546296,-2.355194,596
-0.339299,1.700170,589
1.478255,-0.006596,335
-1.640076,-2.847393,831
-2.391665,-1.485627,248
-3.269541,-0.975250,991
-4.206243,-0.362627,257
0.150156,-1.016021,829
-1.535046,1.911103,801
1.307590,-0.103511,730
-0.420346,-4.679391,330
3.853736,-2.770380,898
-0.948971,1.456862,25
-1.905428,0.550975,818
-1.347482,0.882416,20
2.342461,1.576540,876
3.726112,-2.025577,24
-3.546280,0.123928,151
-0.795719,-2.320477,101
1.475037,-1.911123,187
-0.311256,-4.270870,928
2.198850,1.480279,935
-1.416183,-4.281189,680
-2.115874,2.258937,152
-4.844511,-0.644765,102
-1.092604,-0.708821,959
-2.772283,0.192792,913
-2.525595,-2.199100,693
0.790162,1.648621,594
-0.955285,-0.567886,183
-3.061810,-2.744632,324
-2.074713,2.226496,624
-0.466940,-2.267145,452
1.200165,1.067664,981
0.887331,2.125220,236
2.312191,-0.169966,412
-1.986069,-2.443478,202
0.723246,1.953475,188
-2.255310,2.253302,354
-4.156005,0.356983,54
0.509954,-4.246845,904
-1.913340,-0.094475,55
-3.418421,-1.199150,364
-3.460195,-1.879950,709
-2.414598,1.424846,984
-0.435157,-3.642015,928
0.477713,-4.402256,669
-3.262775,-2.232174,501
0.390288,2.409433,88
-0.726895,3.707935,621
-3.442481,0.750776,826
0.397805,-3.775215,171
-3.322181,2.372198,144
-2.469635,-0.496177,124
1.517146,-2.769298,504
1.187689,2.152029,454
-0.366127,2.431873,872
-1.606822,-1.273515,701
-0.895153,-2.568601,595
1.420525,-4.255897,567
0.811778,2.295703,161
-1.520701,1.037202,671
2.545932,1.518761,422
1.117851,2.350577,900
1.733918,1.711081,417
-3.874972,-3.331185,951
3.060158,0.452201,675
-5.067281,-1.324878,792
3.161777,-1.970890,550
2.055131,-0.656014,710
-0.843889,-2.742494,697
-2.824750,-1.318941,250
-0.701759,-3.757676,218
-2.758762,-1.102557,986
-2.759194,0.243985,172
1.777328,-0.640268,237
-3.377074,0.058685,401
-3.087804,-2.417508,530
0.090724,2.338465,235
-1.804079,-1.664136,27
0.328878,1.021373,254
1.277539,0.260280,961
0.477740,-1.197111,174
-1.115304,2.198387,917
-4.013098,0.153397,479
-0.738919,-3.087321,974
0.910689,-3.760160,46
-3.230124,-0.515170,589
-4.506108,-2.931193,139
-0.409654,-3.207012,50
-0.233026,-0.136178,13
4.340856,2.033190,186
-1.922479,-0.396607,730
-2.496264,-2.330463,330
-1.214432,0.424271,89
-5.275255,-1.176796,134
0.123142,-3.481655,948
0.021840,-1.074450,295
-0.895769,3.380739,483
1.690752,0.600910,33
0.819875,0.778973,525
0.498536,1.780786,729
-2.166705,1.587309,986
1.118337,-4.257048,658
-3.227544,0.537450,363
1.043078,-0.140935,365
-1.373089,3.766129,486
0.102452,-2.771688,417
-1.120636,3.861001,725
-2.556020,2.478854,155
-0.442222,1.149078,281
-0.686772,-1.848706,653
-0.987320,1.643081,609
3.513878,0.732193,957
-2.056419,0.660568,696
-2.426050,-2.401474,320
1.839940,-0.697010,368
-0.495010,-3.299536,206
-5.167145,-1.645152,821
-0.446401,1.962420,947
2.492979,0.123100,17
4.843649,-2.648269,458
-1.998718,-2.069302,726
-0.773501,-4.579824,928
-0.335321,-4.472744,96
-3.620367,0.652924,931
-2.881706,-3.243511,517
-3.265194,-0.860262,142
-1.912871,0.945097,999
1.142466,0.653743,672
3.053845,-1.690492,919
3.714906,1.884138,553
-3.023985,1.006598,611
2.622233,-0.849728,156
0.100799,2.402448,582
2.587080,0.473932,262
0.015193,-0.183124,631
0.627977,1.855138,580
0.844809,-1.716343,372
-3.593781,-2.902625,79
-2.123051,-0.487937,998
