x,y,label
-4.817200,0.165801,318
-7.619423,3.797892,622
3.246771,3.822382,210
2.657463,4.413726,339
5.516118,10.855295,403
7.959232,5.026422,129
3.439824,2.213142,797
3.440160,-9.610277,304
2.330087,6.979396,95
5.768919,5.077674,232
-3.274554,7.492403,613
-1.008272,1.687690,197
-8.008580,-2.093918,233
-1.409892,0.747009,25
1.288867,11.821965,938
3.460543,-1.326922,558
-1.487290,-6.467269,810
-1.260630,5.266768,672
-4.444626,-11.521768,875
4.553542,6.318327,863
2.098577,1.423789,8
2.026907,-1.994011,114
6.781703,0.699992,547
-5.836020,-8.592503,570
-3.234802,0.471042,43
-2.557529,-5.559394,699
3.530153,-5.561336,133
3.090345,-3.693257,706
5.190651,-2.872066,697
-6.850104,2.259708,6
2.630594,1.491545,760
3.573333,3.202171,522
-1.277406,-11.684804,861
-3.268436,1.967579,947
1.332981,8.043172,40
-2.830411,-8.953685,11
7.443943,-3.048933,463
-6.031296,2.377835,940
5.893801,4.960186,823
-4.840050,-1.795517,885
1.224446,7.875458,181
-2.067903,-3.067455,958
2.048159,-8.385455,447
0.879822,1.955896,681
2.560235,6.681835,566
0.442628,-2.019145,828
3.293683,4.601791,619
-11.621846,0.695030,952
-8.997116,-8.093073,326
-7.902514,-2.528531,66
4.135203,2.186378,474
-4.613776,4.007130,819
-8.058683,-5.177047,295
-10.118707,-2.214618,879
-5.081415,-9.621704,787
-2.297173,-7.992742,337
-3.869114,9.486988,703
7.842352,2.659653,565
7.380618,0.890814,488
8.464379,-7.132387,105
-4.397563,-0.957560,798
4.385293,-10.523017,527
-4.086453,8.987944,581
-9.329611,10.634140,670
5.299069,-2.536589,618
-4.136023,1.716697,968
-6.330172,5.954610,210
-9.852160,-1.639500,5
-3.054171,-6.199983,531
2.445882,-7.450330,849
10.307353,-2.462866,296
-7.738247,4.030537,603
-4.717013,-3.865326,115
-2.459388,4.393520,685
9.359455,-0.739518,603
8.121389,1.689088,251
4.225105,-6.361244,560
-3.158578,-1.229939,238
-6.698205,-4.074969,687
8.391825,1.416739,57
-6.096123,3.551332,372
-1.577287,1.563159,502
9.085771,-3.822910,529
10.604851,-3.462657,995
7.169127,4.785814,536
-5.671439,1.526105,206
-2.459733,-8.779213,774
-1.392384,5.254283,191
6.113333,2.618038,666
7.998124,2.660113,511
-6.895813,8.785088,447
-6.578316,2.537389,120
-4.652457,-0.723848,469
3.103640,7.815831,797
-9.490939,3.197468,202
-0.008084,1.575231,533
7.973543,-4.180359,728
4.318711,-10.379731,311
-1.723331,0.993673,340
-8.921666,5.116413,879
-5.661382,-0.941182,725
-7.945029,-4.630740,252
5.714630,-8.606508,537
-8.456608,8.080465,82
8.089640,-2.100944,904
-1.730682,-1.584586,462
1.834474,2.477047,833
1.685989,10.549621,751
0.406183,-6.268583,537
-8.125525,-0.402570,660
7.304991,0.716472,658
9.282390,6.121805,279
3.381015,-6.895472,200
-11.509642,3.621395,722
-2.850955,0.460886,125
8.008095,0.165085,310
7.654602,1.410477,24
0.006159,1.439074,836
9.025364,-3.165112,725
4.460587,-7.335548,302
-4.817287,7.676370,42
-3.660220,8.727318,79
-10.706873,-6.605755,718
4.646368,6.353042,443
7.965530,-1.546751,143
2.293656,0.234112,728
-1.367519,-7.717130,872
6.216227,6.818578,129
-13.014250,5.339472,628
-4.346793,0.162153,109
