x,y,label
4.213464,8.787477,607
7.276823,-6.994083,909
5.619870,0.718607,127
7.071111,5.814561,451
1.394682,9.349164,169
-6.769066,-4.618556,656
2.575477,11.135894,655
2.536651,-4.378726,887
-4.322290,0.852709,21
-4.123991,9.415589,985
-9.322176,-0.930436,469
8.367504,3.774422,494
0.698683,0.629258,363
-1.514338,1.622899,856
-11.728645,2.209542,561
-1.133395,0.580856,320
-1.521083,4.514532,756
1.895413,2.342031,918
3.337479,6.255203,245
2.425704,-1.110556,806
8.315580,8.157375,274
8.310657,5.522451,585
0.174372,-7.315214,127
-3.103433,-10.679007,61
-2.988136,-4.482261,940
1.103618,-8.162620,996
5.566262,10.319503,332
2.936984,-0.325300,889
-9.992144,2.600761,451
0.504782,-2.053293,503
8.365344,1.561873,321
1.124925,13.328274,943
2.660450,-9.676583,100
-0.448932,-6.756733,744
4.059263,5.071146,776
-0.285498,-10.893714,604
5.010097,2.487998,55
-3.197014,-1.131592,642
7.652522,-3.874455,891
0.237927,3.842076,436
2.011414,-6.692040,639
-3.773034,-6.197816,752
0.139939,8.759365,503
-5.974360,-7.296246,411
-8.623272,3.655833,21
1.440569,8.076025,248
-8.647194,3.974902,115
2.269874,3.666874,552
-7.173953,0.347703,885
-10.561275,-6.028286,737
-10.078409,-2.901725,769
1.843953,-7.157387,634
-8.474307,-5.522735,730
-0.639550,9.658513,733
-1.298125,-9.459833,654
-10.678437,0.818100,599
-3.666610,0.921920,622
8.161729,-1.095299,151
7.983791,0.809401,904
0.314255,-8.573271,16
5.283398,-7.484290,431
2.781768,1.381258,445
3.844730,3.172963,93
-9.106776,-2.827826,836
3.204996,-6.272897,5
-5.863941,5.255934,928
-7.110146,-7.136436,653
-1.249018,-2.905496,241
4.808340,-3.184330,739
-1.282639,-10.158002,141
-6.442467,7.722507,879
0.585592,-2.274784,623
-1.688944,-2.294701,43
-3.901513,4.533373,862
11.647079,0.798353,693
5.461517,2.252698,396
-3.391711,2.179258,456
-5.821662,1.160376,970
3.489015,6.310325,549
7.467935,-6.874271,996
4.557056,-3.049309,885
10.790567,-2.963785,612
-5.951515,7.015997,80
-8.794799,3.615958,423
-5.787321,0.979046,29
-2.860801,4.146814,626
-4.146308,-2.030349,518
-8.135816,-6.211800,390
0.020552,5.664576,877
4.294830,-4.207869,6
-3.907222,9.431614,285
2.156689,9.928236,718
0.266425,-8.388409,290
-5.778921,7.343214,961
10.173278,6.171537,147
6.081201,-1.930863,378
-3.020907,7.179378,50
-8.595110,-8.216474,631
3.605060,-8.424909,787
-7.785848,-3.126348,328
3.498358,9.394920,830
-0.752170,4.312065,279
9.976631,-1.122446,962
2.444749,8.783525,946
-9.454946,1.719920,419
-4.528557,-9.414469,937
0.347802,-0.721285,799
7.952215,7.610628,648
-7.418379,-4.757112,557
-0.724990,3.848381,7
-6.956095,-0.521979,890
5.157786,-4.924982,803
5.770926,-9.171934,49
6.013491,-7.349976,266
-10.030023,-5.102141,992
6.984111,2.246150,994
1.133934,-7.882461,376
-8.042251,-6.497681,720
-10.300451,-7.336315,588
1.910509,11.278399,841
-9.222544,1.395020,999
2.972098,-0.262238,994
-2.164308,-6.787503,297
11.489857,3.976188,202
-10.541361,-4.787609,398
-6.707463,4.442010,694
4.998041,8.095264,823
7.373991,-0.934930,329
3.081918,-1.562215,207
-3.920783,-4.551651,867
-11.072415,2.532545,693
8.570082,-0.637892,778
-8.881287,-3.225475,694
-3.852221,3.621860,381
7.591459,3.671495,527
-7.595174,-3.315421,277
-9.783261,-2.660149,353
5.621213,4.086942,871
5.933040,-2.151298,988
2.225974,0.344873,503
-8.879310,-9.249254,587
-11.460794,-5.182521,507
1.098122,4.944652,893
-7.788375,-2.616716,62
0.307577,-3.464198,138
-8.786072,-6.848793,380
-8.305281,0.733998,800
-4.340643,-5.752503,795
-7.521431,-3.344550,512
7.602880,7.564372,513
-2.021070,-11.440117,983
-9.927658,-0.448038,630
-9.047477,-9.267702,98
-5.339398,2.331391,171
1.290232,-4.745096,62
6.908454,7.248627,781
6.214708,6.841587,202
-9.827061,-2.992538,516
3.911049,1.471332,262
-7.758082,-4.104668,894
1.819440,10.324927,826
4.921351,1.613196,580
-4.593040,1.010658,525
1.045088,8.595232,778
9.383154,-6.617521,212
0.260928,9.623681,657
-1.238828,-4.024779,319
2.782618,-3.403077,448
6.301785,-0.445003,890
-6.247494,6.822778,579
-9.843951,1.189929,138
0.307945,13.203922,44
-11.098364,-0.886755,500
2.160745,-5.268658,828
7.511572,-2.763118,835
5.947252,0.682156,466
-9.731889,3.577288,922
5.414227,3.260454,705
4.814270,-3.605896,889
5.950503,-3.160208,293
2.065481,-7.473011,888
-7.013650,5.544633,367
3.529400,-5.755193,259
8.637638,3.920866,302
-7.901904,0.346344,765
0.814846,-9.979070,319
0.561756,0.286773,524
-1.148289,8.058416,623
-1.417370,-3.326853,6
2.762098,10.007932,468
1.263059,4.039657,745
1.469004,-1.618805,764
-2.979491,-9.766461,262
-2.336503,11.128640,275
4.928137,-5.234775,836
7.277051,-9.055934,159
-6.484112,-4.325888,878
2.582833,1.888644,626
-8.042183,-6.121295,41
-0.078757,4.979517,719
0.410276,6.111182,632
-0.154376,-4.013199,78
-7.135722,-8.873300,101
4.771119,0.540234,657
-12.629875,-6.514868,483
-0.296017,0.860015,998
-8.066844,1.801135,284
4.283822,5.316289,226
1.680780,-11.873529,304
1.008452,2.557236,448
-10.871128,-1.788654,755
9.175391,-4.780528,278
0.186765,2.580785,656
1.079558,-10.422124,531
-3.401744,6.913488,837
-7.164977,-2.135105,287
-3.110925,6.010429,75
-8.233016,1.043139,3
9.049116,0.514420,145
-0.944752,-8.117626,932
2.568273,5.060993,134
7.491379,8.459907,682
5.193011,-2.682289,796
-1.279197,-3.482635,21
9.250591,0.865485,693
-1.160549,12.228251,77
2.358065,-4.934949,876
-4.575055,-1.844531,929
-1.991613,-2.647058,410
2.460776,10.079212,247
-7.228922,-2.343330,362
2.604770,-1.743822,525
-0.840695,-5.743427,500
-0.348810,0.007996,438
-10.116824,3.282849,359
6.039389,3.384353,210
0.007072,0.747996,131
5.508682,0.285386,262
9.944899,-4.701196,137
0.652322,-2.045244,401
6.869950,3.497068,199
4.171460,-10.060531,248
2.219151,-5.479224,102
9.368619,0.599290,289
2.655283,-11.775108,912
-9.862036,-7.688003,216
-7.386745,5.160227,380
5.375284,4.519921,548
-0.569605,-3.472487,934
-4.181228,-4.452994,339
-5.104902,-2.851222,518
-1.615438,-8.790851,746
7.281590,-2.036534,62
-10.388677,3.454268,307
1.226996,-1.995578,218
5.518224,-8.828186,135
2.578341,9.291372,592
-1.912564,3.958413,882
-8.997686,2.078369,255
-10.100410,0.812433,755
9.259255,-6.820696,672
-0.239809,5.719027,617
-7.551809,1.620846,65
9.148035,7.156429,105
-7.928534,-2.990521,451
7.563563,-6.083539,160
-4.041510,-5.691107,551
3.962027,-4.339434,435
4.637594,0.212145,353
1.499420,0.573536,992
0.675527,0.852217,574
-1.834245,-8.195961,635
-2.766365,-3.194326,61
-0.757669,7.231184,592
-7.605927,3.356380,855
6.381456,-4.783087,405
1.283748,3.771548,177
-1.842842,-10.594122,25
-7.048936,-4.761380,652
-0.596602,-4.230324,456
-5.686621,2.934566,620
1.995474,7.098343,20
1.862546,0.417968,725
4.921724,8.408314,923
-7.391597,3.377176,547
8.108315,-2.039203,495
0.825587,-3.824697,886
3.972853,-8.621842,150
0.970410,-3.271878,446
3.320301,-7.084136,174
-1.023791,5.928456,798
0.326413,11.186092,635
8.355307,-2.402496,926
-5.102130,9.458771,65
-1.985383,2.916082,666
-8.325202,-8.162171,839
-1.914523,-11.081310,488
2.569555,3.166801,972
1.486926,-3.080083,847
3.134773,5.497448,348
-1.960906,2.282106,324
2.496195,-1.066215,692
-2.073258,-3.088074,19
2.621448,0.744419,845
-4.861174,-0.971786,622
7.330091,-5.218825,105
7.363892,7.652482,110
6.438809,0.863269,374
-7.846447,-5.165611,164
-10.953775,2.047877,84
1.226957,-9.490288,216
-6.527196,-5.724742,628
12.458334,3.855495,242
-3.829669,-8.355897,785
5.176474,-2.546529,986
8.427086,1.222305,169
-8.500568,-7.904260,725
4.104265,-4.984127,174
-7.890710,-7.375185,762
9.703253,0.772076,14
-3.585590,-0.342102,272
1.692110,-7.199727,147
5.245033,-9.592801,414
-8.527809,-7.695156,114
-6.381155,-1.041262,909
5.615187,-2.809026,265
-6.180029,5.263980,391
-6.857751,6.633807,654
-1.527045,11.945498,646
7.730686,2.057386,255
-2.947877,-4.169731,456
-2.982998,-10.805925,164
9.984048,2.034478,176
5.140864,1.790965,568
-4.061946,0.314901,381
5.556085,-0.610256,538
2.289170,-2.970594,198
-6.242374,5.035348,972
-8.528515,0.519501,590
-2.059057,11.214873,100
7.614391,-3.724915,770
-4.698319,0.514890,425
3.493479,9.640829,433
3.388065,8.999044,91
-5.207033,-2.280937,116
-6.702328,2.248503,271
-6.877356,-6.674659,742
-4.038642,-10.541780,775
4.457496,4.564629,592
4.436241,2.123953,154
9.926851,-5.302623,653
-0.669570,7.455837,797
1.590483,-6.657808,899
-6.832035,2.993801,216
8.909118,0.386384,71
-9.612014,4.936129,809
0.537157,-0.104015,372
2.527418,-3.849468,809
0.641082,-6.891871,751
-1.289632,-3.943586,433
1.088851,-11.775679,911
6.592140,4.874288,598
-0.467452,-10.454981,136
3.702173,-6.246637,920
-2.142546,1.162476,94
2.687516,3.060020,508
-4.377755,-9.111018,186
8.209360,-1.732064,344
-8.555380,0.950546,340
10.459840,0.941291,497
-11.490155,-5.350047,384
4.649970,3.717929,19
-2.949187,-1.604582,584
-5.810903,6.418026,75
-3.881985,11.742460,446
4.665023,8.866734,385
1.454221,4.022301,273
-3.320176,-1.653152,98
10.106326,1.708991,303
3.882247,1.798039,705
-2.429821,2.676925,198
4.374511,1.009836,208
-3.488107,2.701338,29
-5.921706,-8.711720,19
3.728472,-2.380909,611
-6.928828,8.344301,538
4.349503,-0.727058,33
-2.708112,12.008976,187
-6.557438,-9.380143,975
1.601615,11.304482,708
7.679535,0.528616,71
-10.674652,-5.399632,391
-8.322432,0.038595,619
10.958415,0.844660,964
7.148963,7.569168,173
3.359416,1.365957,481
10.233285,5.201215,196
-3.223723,6.326756,352
5.899651,-1.234343,439
5.824641,-9.295788,868
0.526913,-2.942349,903
0.596672,7.867915,922
1.852390,2.187617,555
-10.043892,-1.459764,635
-8.139546,-6.221847,20
-0.774813,6.564469,781
2.137121,10.491385,124
-0.224586,-1.267716,876
5.137123,9.137369,556
5.701028,5.299545,944
-2.926765,-10.806721,102
-1.812706,0.089917,802
-0.956212,-10.313524,742
8.340320,0.339223,103
4.248789,-0.612391,659
1.243551,-3.146947,889
-10.543307,1.853455,893
-6.936368,-5.181064,187
6.656609,7.083070,242
3.462198,7.020422,634
4.590884,7.888579,574
1.003046,-1.266482,229
4.838426,0.617112,106
0.167900,-6.090436,248
-7.246071,5.447965,222
10.104038,0.953745,678
4.971009,-6.958022,608
-4.978634,0.207250,291
7.193911,-4.150272,149
-10.130037,-4.580818,216
0.081384,2.152379,451
10.036964,-1.871432,315
10.246809,3.120498,626
-8.515537,2.167317,626
-6.956546,-5.081064,847
0.231329,-5.958423,167
0.157160,-0.029996,54
-5.643178,-9.048228,169
-8.629039,0.398753,402
-4.971099,-7.690676,543
6.417965,-1.736754,230
1.706127,-2.594810,402
0.120705,8.059759,877
-7.529246,6.731819,636
6.822276,-3.950145,240
-1.317393,3.953890,407
8.118175,-1.842028,732
0.489674,-3.923742,980
-6.374568,7.823914,399
-5.321346,9.017130,133
-8.040425,-6.134411,441
2.170939,-0.215036,766
-8.494786,-4.518312,378
