x,y,label
1.282803,0.836480,476
2.510664,-0.869934,239
-2.685504,-1.613114,605
0.219820,-1.168578,314
0.707597,-4.351137,700
3.196902,-2.977410,901
-2.103452,-2.289992,467
0.827400,-5.637589,668
0.825750,-3.100034,105
-0.234905,-3.878443,598
-1.399050,-5.159278,483
0.906948,-0.070775,482
2.429170,-3.114130,134
2.444971,-4.687894,424
-0.584026,-2.453002,642
-2.035820,9.550154,47
2.767777,-0.826384,29
-0.005808,-5.201383,863
3.128099,0.700308,778
5.359899,-2.248151,383
0.712275,0.140026,846
-0.554562,-1.905301,712
-1.076361,-4.622556,578
2.547500,1.080143,773
2.978229,-4.719835,652
2.984321,-2.861631,924
-5.766958,-11.415456,106
-2.954768,-3.040309,492
-1.909906,-1.373366,797
3.813692,-5.683184,73
-0.247841,-3.544251,628
-1.815980,-0.749526,664
0.273556,-2.421006,282
4.211308,-0.101983,633
-2.322468,9.597212,666
2.113333,-1.319224,60
2.383418,-0.449130,838
1.675304,-1.475519,834
-0.336697,-6.511585,77
-0.146118,-2.197695,367
3.264303,-3.520386,420
4.025646,-2.805372,693
4.310563,-2.651865,933
-1.172734,-4.789882,482
-0.446853,-1.811923,248
4.763198,-1.239589,271
-0.499396,-3.499271,219
-0.097834,-4.978341,457
-1.189917,-2.099032,43
-0.858830,-4.073081,305
4.031978,-4.481194,121
-0.486262,-0.336222,219
2.003723,8.510647,357
0.308812,-0.895245,401
-0.102060,-0.782416,479
0.260926,-6.327116,865
0.443490,-2.997322,955
2.168966,-2.822924,707
2.147334,-3.975911,421
-3.230477,-1.080571,200
5.241502,-0.898001,993
0.573872,0.647790,739
0.060618,-5.357266,898
1.092355,-2.766301,641
0.213082,-4.296879,814
1.678759,-3.312390,203
-2.277920,-2.284495,102
1.455379,-5.403562,454
-0.658969,-3.692413,440
2.104080,-1.254537,249
2.722919,-3.162136,22
0.681850,-3.824321,777
1.837488,-5.068399,656
0.200047,-3.830018,587
-0.360390,-0.983065,531
0.614981,-5.386994,793
3.273606,0.430693,669
0.372899,-4.583366,832
3.044092,-4.065559,802
2.397121,-3.099641,397
-2.517630,-0.377587,117
1.642920,-3.061534,966
3.624961,-4.463138,212
1.616398,1.238050,771
4.465538,-1.444726,763
-3.216163,-2.794652,350
1.790909,-4.579193,813
3.161740,1.024847,913
-3.323908,-2.357626,148
0.540990,-0.269311,331
-3.453210,0.140405,373
1.718493,-2.372721,448
11.170260,6.663848,747
1.100277,-1.185894,934
-0.126399,0.510466,459
1.900611,-2.652732,679
4.115299,-4.138477,420
2.386242,8.442939,911
2.784937,-2.972288,618
-3.323520,-1.750348,307
3.432905,1.123132,881
-3.679282,-0.091327,729
1.424086,-0.614615,261
3.560826,-3.818937,214
2.044738,-0.370604,778
3.357408,-4.753189,455
0.964385,-3.390463,332
4.896869,-1.006594,405
2.021691,-0.919871,22
-1.972755,-3.040876,980
3.873184,0.375980,706
-0.434673,-4.373696,88
1.610649,-3.522191,503
3.427239,-3.926116,820
3.942841,-4.518162,239
0.662871,-2.248481,819
3.864384,-0.856007,150
1.555268,-3.577894,340
-0.228731,-4.921123,395
0.957287,-2.667486,984
0.556588,-5.120712,1
-0.259509,-6.200431,774
0.564155,-4.595695,841
-0.654465,-1.912862,986
-1.293978,-1.171606,921
3.792749,-3.199477,681
1.223454,-2.284301,582
-2.449628,-2.135880,5
2.256806,-2.468546,841
-0.135340,-5.810285,559
0.856435,-2.449957,666
4.164811,-0.049335,523
1.704134,-1.907629,987
1.586131,-0.369433,546
-2.411796,-3.059792,835
11.091606,6.587721,818
3.371856,-4.415400,316
1.320522,-4.950768,797
-1.695157,-1.509000,228
2.693472,-3.385790,289
2.327026,-4.353500,804
1.828630,-1.035744,714
0.653159,-5.243907,602
4.381674,-4.122833,43
1.115062,-1.588770,571
0.415410,-3.139513,810
1.984022,-1.069929,834
3.844691,-0.143460,244
-2.087912,-3.332347,826
0.125842,-3.300923,710
3.536061,0.529043,821
0.971019,-0.920572,636
2.839498,-4.865986,515
3.691180,1.158879,621
1.379065,-0.911513,198
3.963547,-4.309737,520
-0.844461,1.110645,536
2.950750,-3.499494,278
-0.900361,-2.604379,156
1.870355,-2.579129,874
-2.704279,9.079275,360
4.211833,-4.248626,122
1.886416,-0.087180,58
3.305878,-3.186461,975
-0.738764,-0.347276,101
2.634392,1.416762,285
4.131888,0.598188,523
2.373548,8.744779,268
3.364765,0.167170,196
5.043027,-1.102550,134
0.716362,-0.034648,926
-0.036446,-3.973485,613
-1.261526,-1.581713,966
-2.485967,-1.517464,575
1.749268,0.307820,472
1.322826,0.665002,918
4.518898,-1.859819,875
3.898279,-5.158714,462
3.519606,1.517116,967
1.753254,-3.907398,629
1.392493,-1.933585,573
2.173909,-1.169194,963
2.166029,-2.966600,534
0.043895,-5.031756,966
2.688033,-4.138354,894
2.443110,-3.900092,373
2.274383,8.867851,977
2.341443,-1.865256,836
0.549050,0.785876,609
4.824984,-0.747076,484
-0.973930,-1.383081,336
-0.161961,-5.319716,636
-1.987310,-4.866580,708
4.390557,-2.940064,638
0.319114,-3.626355,233
5.372042,-2.495955,859
3.666132,0.732506,711
3.048546,-3.997352,449
-4.355552,0.602515,255
3.731972,-4.679640,788
0.139045,-2.282994,474
3.070722,-3.457575,935
-1.700865,-1.309344,340
1.860824,-1.280519,973
1.973103,-2.902087,286
-0.852542,-1.840638,208
3.166480,-1.786676,589
2.797464,-4.595929,352
-1.013080,-1.505939,256
3.500833,-4.087681,989
3.485185,0.522075,314
2.647625,0.769918,755
3.050953,-0.988265,905
0.184396,1.059055,467
-2.382963,-3.712917,967
-2.224245,9.448007,31
3.675642,-1.472464,357
2.586747,-3.661015,729
0.401760,-2.644210,266
-1.542920,-3.233241,88
1.988316,-1.250658,676
-0.129752,-0.364804,246
1.271151,-2.002639,267
5.223016,-1.690157,272
0.200235,-4.877501,647
2.284704,-3.063522,624
1.983144,-3.489546,861
0.399132,-2.118788,526
2.156564,8.328121,768
1.810938,-0.628712,794
-1.131112,-0.979543,759
-0.930090,-2.480570,35
4.194088,-4.546368,842
2.562151,-1.925584,505
1.463170,-0.256039,528
-5.753196,-11.399632,874
3.202085,-2.225767,768
-1.843221,-2.669779,840
-1.970342,-2.792270,576
1.853920,-3.432674,934
2.338053,-3.392979,334
0.884569,-3.841417,326
-0.723480,-5.962091,385
5.628141,-2.119567,953
3.521223,-4.114762,707
-1.241849,-3.503074,75
3.940753,-4.098140,644
-1.811215,0.577416,403
0.973788,-1.014314,923
0.915183,-5.795718,906
3.920696,-4.404132,463
2.699365,-3.884954,545
0.848525,-2.165329,281
-1.057408,-3.632129,684
2.408188,-1.802134,334
2.179744,-3.314562,161
2.043407,-3.171795,743
-1.240087,1.153278,572
1.000398,-2.076981,611
-1.387075,-2.199108,929
2.883213,0.807106,358
1.954087,-3.776383,102
2.808220,-0.794062,222
-2.188001,-0.929198,994
2.863042,-0.978855,278
-0.838363,-2.244933,734
0.107702,-4.997090,785
-1.252251,-1.716725,128
0.901707,0.327115,858
0.439362,-0.619882,112
5.331384,-2.942040,799
2.349107,-4.446309,9
3.657813,0.064894,590
1.798395,-2.210918,333
0.819846,-3.856817,47
5.593474,-2.702672,214
3.872456,-0.247182,845
-1.938611,-1.022136,807
4.569056,-1.095868,177
4.029366,-0.116301,484
3.023773,1.768475,68
-2.359962,-2.061815,415
4.091659,-4.320065,90
-0.577070,-3.291659,262
0.518907,-3.496748,595
-0.847416,-5.700095,523
3.741973,-0.860760,732
-0.594525,-4.711697,994
4.341487,-3.876029,666
-0.197704,0.583746,425
0.548837,-4.260435,625
3.952494,-4.658052,397
-1.261999,-2.196226,889
2.900368,0.813997,888
-0.612161,-3.546120,649
0.274458,-4.876597,696
-0.919426,-4.943849,970
0.439587,-2.831401,109
1.701143,-5.389484,578
2.976781,-3.158426,442
3.875392,-4.158765,261
2.178821,-2.145319,413
0.009658,-1.357843,945
3.038846,-0.268699,756
3.385097,-4.192005,595
