x,y,label
1.820228,6.051079,496
6.211089,0.442219,863
9.819386,0.447385,818
6.780071,2.775020,781
4.605027,-1.518549,649
-3.023186,10.772625,463
9.187471,-3.340609,169
-2.289468,-3.366136,654
2.133232,0.611028,539
5.218562,-5.345554,581
-5.981960,8.648107,83
-8.946263,1.469339,218
3.179637,2.542026,436
-5.362637,4.005976,614
-1.380358,-0.298946,599
-3.119164,-10.063000,928
6.645298,7.210567,73
-0.239608,-5.815976,554
0.941131,1.377416,379
1.990952,-2.145836,894
3.511560,-3.895195,301
4.873767,-11.139275,127
-7.768532,3.783412,969
-1.859639,-7.890620,371
-3.903525,11.304382,667
-2.579634,-7.363477,338
-8.937709,2.442812,765
-2.535349,2.096089,926
7.109969,-3.692768,251
9.466090,-0.945806,532
-1.207345,4.500681,764
-0.922695,3.563651,163
-3.543085,-1.232166,7
-1.755075,10.896468,740
-1.287516,-1.388282,574
1.287544,10.807587,113
-6.446058,-5.445534,846
-6.331991,-12.515072,881
-5.989688,-4.789241,681
-3.997906,2.235397,444
13.592219,2.404463,182
4.815850,-1.175901,512
-7.465926,5.794678,327
13.553809,-0.982702,692
3.537614,2.518880,829
-1.222683,13.741326,113
-0.300233,3.383196,546
7.234515,6.911120,956
8.409861,8.194381,63
-2.417614,2.309632,584
-1.604278,0.048957,284
-8.180203,5.253188,870
5.530414,-5.039960,207
0.669139,12.193844,262
0.804402,2.559833,477
3.701583,12.145726,272
-4.776453,-4.701356,719
6.930564,-0.372360,976
6.107280,-4.270103,440
-0.053925,0.393752,282
2.809736,7.920805,795
-3.926709,11.059023,881
2.564792,7.111788,561
-8.154513,1.295328,890
6.654075,10.185035,338
5.432436,-3.379824,190
-9.928403,-10.646790,975
-9.183546,2.682622,13
10.616561,3.080368,6
0.582722,-0.775244,750
-9.609328,5.085544,587
-1.615178,2.981052,430
-1.465224,10.091756,78
-3.452604,5.284733,334
-6.762061,7.275509,389
-3.910890,-4.100781,894
-0.935084,-5.473955,536
-10.418576,1.694818,90
-1.104424,7.765568,892
3.914624,10.027434,548
7.265867,0.173020,649
1.334227,2.486321,471
5.588548,-9.336387,273
-12.507520,-1.376697,598
3.607416,0.670330,581
-4.412040,4.088892,252
-1.751261,2.622629,202
4.486955,-5.834272,872
0.266299,-6.085040,100
-0.306107,-2.588846,116
-1.423872,-0.035028,793
13.549024,2.866487,496
-2.568310,4.588536,283
10.801278,5.240497,486
-6.291378,7.256391,867
-4.709584,4.839222,940
-2.000233,-7.591371,578
0.974813,-7.588317,849
-3.471437,0.928302,118
1.229478,-5.302612,696
-4.154940,-11.362981,899
-5.169171,-2.570621,526
6.605487,3.995002,908
-3.831873,2.001120,410
5.700658,-1.861263,189
-5.313195,-7.995747,996
-3.993401,-3.218356,149
1.518570,-14.818102,67
-1.449434,-4.324819,72
-6.835442,8.652115,974
-2.249939,2.910586,487
-4.502945,4.754966,487
7.528771,-1.750627,804
3.393321,2.575008,131
1.608374,3.620356,140
7.288771,7.536219,579
3.418043,-0.610941,864
